year,filmName,realName,realGender,filmBudget,firstFilm
2008,ENTER THE VOID (SOUDAIN LE VIDE),NOE Gaspard,M,12.38,false
2008,CODE A CHANGÉ (LE),THOMPSON Danièle,F,12.01,false
2008,COCO CHANEL & IGOR STRAVINSKY,KOUNEN Jan,M,12.01,false
2008,IGOR,LEONDIS Anthony,M,11.78,false
2008,BELLAMY,CHABROL Claude,M,11.76,false
2008,FLEUR DU DESERT,HORMANN Sherry,F,11.64,false
2008,HERBES FOLLES (LES),RESNAIS Alain,M,11.15,false
2008,DE L'AUTRE COTE DU LIT,POUZADOUX Pascale,F,10.99,false
2008,JCVD,EL MECHRI Mabrouk,M,10.65,false
2008,JE L'AIMAIS,BREITMAN Zabou,F,10.30,false
2008,A L'ORIGINE,GIANNOLI Xavier,M,10.25,false
2008,LOUP,VANIER Nicolas,M,10.00,false
2008,CRIME EST NOTRE AFFAIRE (LE),LAFAURIE Nathalie / THOMAS Pascal,F/M,9.74,false
2008,VICTOR,GILOU Thomas,M,9.66,false
2008,LOL (LAUGHING OUT LOUD),AZUELOS Lisa,F,9.59,false
2008,INCOGNITO,LAVAINE Eric,M,9.45,false
2008,WELCOME,LIORET Philippe,M,9.34,false
2008,ARMÉE DU CRIME (L'),GUEDIGUIAN Robert,M,9.16,false
2008,"COLUCHE, L'HISTOIRE D'UN MEC",DE CAUNES Antoine,M,9.09,false
2008,QUELQUE CHOSE A TE DIRE,TELERMAN Cécile,F,9.03,false
2008,YONA LA LEGENDE DE L'OISEAU-SANS-AILE,RINTARO,M,9.02,false
2008,EYES OF WAR,TANOVIC Danis,M,9.00,false
2008,ERREUR DE LA BANQUE EN VOTRE FAVEUR,BITTON Gerard / MUNZ Michel,M,8.88,false
2008,EX,BRIZZI Fausto,M,8.75,false
2008,SAINTE VICTOIRE (LA),FAVRAT François,M,8.63,false
2008,TELLEMENT PROCHES,NAKACHE Olivier / TOLEDANO Eric,M,8.61,false
2008,UN HOMME ET SON CHIEN,HUSTER Francis,M,8.41,false
2008,TRES TRES GRANDE ENTREPRISE (LA),JOLIVET Pierre,M,8.30,false
2008,VINCERE,BELLOCCHIO Marco,M,8.25,false
2008,SEMINAIRE (LE),NEMES Charles,M,8.24,false
2008,SŒUR SOURIRE,CONINX Stinj,M,8.10,false
2008,"JASPER, PINGOUIN EXPLORATEUR",FINGBERG Eckart,M,8.09,false
2008,LASCARS (LES),PEREIRA-LAZARO Albert / KLOTZ Emmanuel,M,7.50,false
2008,EDEN À L'OUEST,COSTA-GAVRAS Constantin,M,7.28,false
2008,UNE SEMAINE SUR DEUX (ET LA MOITIÉ DES VACANCES SCOLAIRES),CALBERAC Ivan,M,7.12,false
2008,VILAIN (LE),DUPONTEL Albert,M,7.00,false
2008,FILLE DU RER (LA),TECHINE André,M,6.96,false
2008,DIAMANT 13,BEAT Gilles,M,6.85,false
2008,MAGIQUE,MUYL Philippe,M,6.85,false
2008,CELLE QUE J'AIME,CHOURAQUI Elie,M,6.51,false
2008,RICKY,OZON François,M,6.38,false
2008,LOOKING FOR ERIC,LOACH Ken,M,6.26,false
2008,COACH (LE),DORAN Olivier,M,6.11,false
2008,RAPT !,BELVAUX Lucas,M,5.95,false
2008,DAU,KHRJANOVSKY Ilya,M,5.90,false
2008,KING GUILLAUME,MARTIN LAVAL Pierre-François,M,5.87,false
2008,COMTESSE (LA),DELPY Julie,F,5.36,false
2008,DEMAIN DES L'AUBE,DERCOURT Denis,M,5.28,false
2008,BONHEUR DE PIERRE (LE),MENARD Robert,M,5.17,false
2008,LIBERTÉ,GATLIF Tony,M,4.82,false
2008,TEMPS QU'IL RESTE (LE ),SULEIMAN Elia,M,4.79,false
2008,UNE AFFAIRE D'ETAT,VALETTE Eric,M,4.68,false
2008,VILLA AMALIA,JACQUOT Benoît,M,4.55,false
2008,NO PASARAN IL ÉTAIT UNE FOIS DANS LE SUD-OUEST,CAUSSE Emmanuel / MARTIN Eric,M,4.50,false
2008,IL DIVO,SORRENTINO Paolo,M,4.49,false
2008,BABY BLUES,BERTRAND Diane,F,4.33,false
2008,NUIT DE CHIEN,SCHROETER Werner,M,4.30,false
2008,JE SUIS HEUREUX QUE MA MÈRE SOIT VIVANTE,MILLER Nathan / MILLER Claude,M,4.26,false
2008,ROMAINE PAR MOINS 30,OBADIA Agnès,F,4.20,false
2008,MARGA,BOEKEN Ludi,M,4.18,false
2008,PARTIR,CORSINI Catherine,F,4.14,false
2008,BLONDE AUX SEINS NUS (LA),PRADAL Manuel,M,4.08,false
2008,BALTRINGUE (LE),SEBAS Cyril,M,4.03,false
2008,"NON, MA FILLE, TU N'IRAS PAS DANSER",HONORE Christophe,M,3.86,false
2008,FOLLE HISTOIRE D'AMOUR DE SIMON ESKENAZY (LA),ZILBERMANN Jean-Jacques,M,3.80,false
2008,MADEMOISELLE CHAMBON,BRIZE Stéphane,M,3.76,false
2008,REGRETS (LES),KAHN Cédric,M,3.70,false
2008,35 RHUMS,DENIS Claire,F,3.63,false
2008,36 VUES DU PIC ST-LOUP,RIVETTE Jacques,M,3.53,false
2008,ARBRE ET LA FORÊT (L'),DUCASTEL Olivier / MARTINEAU Jacques,M,3.49,false
2008,HADEWIJCH,DUMONT Bruno,M,3.40,false
2008,FAIS-MOI PLAISIR !,MOURET Emmanuel,M,3.40,false
2008,LOURDES,HAUSNER Jessica,F,3.30,false
2008,"KERITY, LA MAISON DES CONTES",HEIDSIECK Henri / MONFERY Dominique,M,3.26,false
2008,RIO SEX COMEDY,NOSSITER Jonathan,M,3.19,false
2008,SIMON KONIANSKI,WALD Micha,M,3.09,false
2008,THE GOOD HEART,KARI Dagur,M,2.88,false
2008,SICILIENNE (LA),AMENTA Marco,M,2.74,false
2008,VOYAGE AUX PYRENEES (LE),LARRIEU Jean-Marie / LARRIEU Arnaud,M,2.73,false
2008,CHANTEUSE DE TANGO (LA),MARTINEZ VIGNATTI Diego,M,2.64,false
2008,GAMINES,FAUCHER Eleonore,F,2.62,false
2008,SANS RANCUNE !,HANCHAR Yves,M,2.51,false
2008,DAME DE TRÈFLE (LA),BONNELL Jérôme,M,2.49,false
2008,MAISON DE MON PÈRE (LA),MERCHAN Gorka,M,2.41,false
2008,REGATE (LA),BELLEFROID Bernard,M,2.40,false
2008,RONDO,VAN MALDERGHEM Olivier,M,2.33,false
2008,PÈRE DE MES ENFANTS (LE),HANSEN-LOVE Mia,F,2.30,false
2008,INFILTRÉ (L'),OTHENIN-GIRARD Dominique,M,2.28,false
2008,HOME SWEET HOME,LE PECHEUR Didier,M,2.25,false
2008,"UN CHAT, UN CHAT",FILLIERES Sophie,F,2.19,false
2008,TRICHEUSE,DAVY Jean-François,M,2.19,false
2008,SAGAN,KURYS Diane,F,2.14,false
2008,ELÈVE LIBRE,LAFOSSE Joachim,M,2.10,false
2008,BARONS (LES),BEN YADIR Nabil,M,1.98,false
2008,C'EST ICI QUE JE VIS,RECHA Marc,M,1.97,false
2008,YUKI ET NINA,GIRARDOT Hippolyte / SUWA Nobihuro,M,1.97,false
2008,MARCHING BAND,DURAND Pierre-Nicolas / COTINIER Helena / MILLER Claude,F/M,1.85,false
2008,9 MM,BARMAN Taylan,M,1.81,false
2008,ROI DE L'ÉVASION (LE),GUIRAUDIE Alain,M,1.74,false
2008,ROBE DU SOIR (LA),AZIZA Myriam,F,1.70,false
2008,KIROT,LERNER Danny,M,1.54,false
2008,PLEIN SUD,LIFSHITZ Sébastien,M,1.38,false
2008,BESA,KARANOVIC Srdjan,M,1.35,false
2008,"VENTS DE SABLE, FEMMES DE ROC",BORGERS Nathalie,F,1.27,false
2008,BAS-FONDS,LE BESCO Isild,F,1.23,false
2008,NUIT BLEUE,LECCIA Ange,M,1.16,false
2008,PREMIERES NEIGES,BEGIC Aida,F,1.10,false
2008,BOITE DE PANDORE (LA),USTAOGLU Yesim,F,1.06,false
2008,LA CAMARA OSCURA,MENIS Maria Victoria,F,1.04,false
2008,7 JOURS (LES),ELKABETZ Shlomi / ELKABETZ Ronit,F/M,1.00,false
2008,DOMINATION MASCULINE (LA),JEAN Patrick,M,0.90,false
2008,"AU DIABLE STALINE, VIVE LES MARIES !",MALAELE Horatiu,M,0.88,false
2008,AMER,CATTET Helene / FORZANI Bruno,F/M,0.88,false
2008,MER NOIRE,BONDI Federico,M,0.85,false
2008,IVUL,KOTTING Andrew,M,0.81,false
2008,LAGERFELD CONFIDENTIEL,MARCONI Rodolphe,M,0.80,false
2008,JE SUIS,FINKIEL Emmanuel,M,0.80,false
2008,NES EN 68,MARTINEAU Jacques / DUCASTEL Olivier,M,0.71,false
2008,NULLE PART TERRE PROMISE,FINKIEL Emmanuel,M,0.68,false
2008,ARRIVANTS (LES),CHAGNARD Patrice / BORIES Claudine,F/M,0.65,false
2008,"MANIQUERVILLE, LE TEMPS RETROUVÉ",CRETON Pierre,M,0.56,false
2008,IRENE,CAVALIER Alain,M,0.55,false
2008,"ALGERIE, HISTOIRES A NE PAS DIRE",LLEDO Jean-Pierre,M,0.54,false
2008,OPÉRA AU BOUT DU MONDE (L'),PAES Cesar,M,0.50,false
2008,TERRE DE LA FOLIE (LA),MOULLET Luc,M,0.49,false
2008,7 MINUTES AU PARADIS,GIVON Omri,M,0.49,false
2008,BENA,KLAINER Niv,M,0.47,false
2008,EN SOUVENIR DE NOUS,LEVIANT Michel,M,0.45,false
2008,"MOI, LA FINANCE ET LE DEVELOPPEMENT DURABLE",LEMAIRE-DARNAUD Jocelyne,F,0.45,false
2008,RIEN À PERDRE,MEUNIER Jean-Henri,M,0.43,false
2008,MAGMA,VINOUR Pierre,M,0.41,false
2008,NE ME LIBÉREZ PAS JE M'EN CHARGE,GODET Fabienne,F,0.35,false
2008,AU NOM DES TROIS COULEURS,RICHARD Chantal,F,0.34,false
2008,CHORON DERNIERE VIE ET MORT DU PROFESSEUR,CARLES Pierre / MARTIN Eric,M,0.29,false
2008,LINO,MILESI Jean-Louis,M,0.29,false
2008,VOYAGE EN INDE (LE),PIQUER Yann,M,0.25,false
2008,MORCEAUX DE CONVERSATIONS AVEC JEAN-LUC GODARD,FLEISCHER Alain,M,0.14,false
2008,MARIAGE CHEZ LES BODIN'S,LE ROCH Eric,M,0.09,false
2008,J'AIMERAIS PARTAGER LE PRINTEMPS AVEC QUELQU'UN,MORDER Joseph,M,0.03,false
2009,AVENTURES EXTRAORDINAIRES D'ADELE BLANC-SEC (LES),BESSON Luc,M,31.34,false
2009,THE GHOST WRITER,POLANSKI Roman,M,29.62,false
2009,CAMPING 2,ONTENIENTE Fabien,M,23.07,false
2009,HORS-LA-LOI,BOUCHAREB Rachid,M,20.55,false
2009,BANDE A BAADER (LA),EDEL Uli,M,20.28,false
2009,IMMORTEL (L'),BERRY Richard,M,20.00,false
2009,RAFLE (LA),BOSCH Roselyne,F,19.98,false
2009,COCO AVANT CHANEL,FONTAINE Anne,F,19.43,false
2009,PETITS MOUCHOIRS (LES),CANET Guillaume,M,17.42,false
2009,GAINSBOURG (VIE HEROÏQUE),SFAR Joann,M,16.30,false
2009,FATAL,YOUN Michaël,M,14.05,false
2009,DE VRAIS MENSONGES,SALVADORI Pierre,M,13.91,false
2009,PRINCESSE DE MONTPENSIER (LA),TAVERNIER Bertrand,M,13.35,false
2009,TRESOR,BERRI Claude,M,13.22,false
2009,HOMME QUI VOULAIT VIVRE SA VIE (L'),LARTIGAU Eric,M,13.01,false
2009,VENUS NOIRE,KECHICHE Abdellatif,M,12.73,false
2009,CHAT DU RABBIN (LE),SFAR Joann / DELESVAUX Antoine,M,12.48,false
2009,UN BALCON SUR LA MER,GARCIA Nicole,F,12.38,false
2009,DERNIER VOL (LE),DRIDI Karim,M,12.30,false
2009,DONNANT DONNANT,MERGAULT Isabelle,F,12.02,false
2009,POTICHE,OZON François,M,11.31,false
2009,SIX CENTS KILOS D'OR PUR,BESNARD Eric,M,10.25,false
2009,ELLE S'APPELAIT SARAH,PAQUET-BRENNER Gilles,M,10.20,false
2009,DERNIERS JOURS DU MONDE (LES),LARRIEU Arnaud / LARRIEU Jean-Marie,M,9.91,false
2009,UNE PETITE ZONE DE TURBULENCES,LOT Alfred,M,9.79,false
2009,ITALIEN (L'),BAROUX Olivier,M,9.74,false
2009,AUTRE DUMAS (L'),NEBBOU Safy,M,9.64,false
2009,PROTEGER ET SERVIR,LAVAINE Eric,M,9.57,false
2009,COURSIER,RENOH Hervé,M,9.41,false
2009,OSCAR ET LA DAME EN ROSE,SCHMITT Eric-Emmanuel,M,9.36,false
2009,QUARTIER LOINTAIN,GARBARSKI Sam,M,9.02,false
2009,MARCHAND DE SABLE (LE),MOLLER Jesper,M,8.88,false
2009,COMME LES CINQ DOIGTS DE LA MAIN,ARCADY Alexandre,M,8.85,false
2009,ENCORE UN BAISER,MUCCINO Gabriele,M,8.54,false
2009,TETE EN FRICHE (LA),BECKER Jean,M,8.27,false
2009,REVE ITALIEN (LE),PLACIDO Michèle,M,8.17,false
2009,ARBRE (L'),BERTUCCELLI Julie,F,7.74,false
2009,GARDIENS DE L'ORDRE,BOUKHRIEF Nicolas,M,7.72,false
2009,AGE DE RAISON (L'),SAMUELL Yann,M,7.72,false
2009,ANTICHRIST,VON TRIER Lars,M,7.69,false
2009,BAMBOU,BOURDON Didier,M,7.66,false
2009,DIVORCES !,GUIGNABODET Valérie,F,7.57,false
2009,CES AMOURS-LA,LELOUCH Claude,M,7.25,false
2009,"ENSEMBLE, NOUS ALLONS VIVRE UNE TRES, TRES GRANDE HISTOIRE D'AMOUR…",THOMAS Pascal / LAFAURIE Nathalie,F/M,7.03,false
2009,CRIME D'AMOUR,CORNEAU Alain,M,6.97,false
2009,CAMELEON (LE),SALOME Jean-Paul,M,6.80,false
2009,CHICAS,REZA Yasmina,F,6.80,false
2009,BLANC COMME NEIGE,BLANC Christophe,M,6.56,false
2009,PIECE MONTEE,GRANIER-DEFERRE Denys,M,6.21,false
2009,KRACH,GENESTAL Fabrice,M,6.20,false
2009,LA NOSTRA VITA,LUCHETTI Daniele,M,6.20,false
2009,NOUS TROIS,BERTRAND Renaud,M,6.07,false
2009,INVITES DE MON PERE (LES),LE NY Anne,F,6.04,false
2009,CLE DES CHAMPS (LA),PERENNOU Marie / NURIDSANY Claude,F/M,5.81,false
2009,STRETCH,DE MEAUX Charles,M,5.71,false
2009,REVOLTES DE L'ILE DU DIABLE (LES),HOLST Marius,M,5.30,false
2009,AVOCAT (L'),ANGER Cédric,M,5.01,false
2009,AUTRE MONDE (L'),MARCHAND Gilles,M,4.99,false
2009,AMOUR C'EST MIEUX A DEUX (L'),FARRUGIA Dominique / LEMORT Arnaud,M,4.97,false
2009,LULLABY,PHILIPPON Benoît,M,4.90,false
2009,DOG POUND,CHAPIRON Kim,M,4.83,false
2009,SANS QUEUE NI TETE,LABRUNE Jeanne,F,4.74,false
2009,PERSECUTION,CHEREAU Patrice,M,4.73,false
2009,NEDS,MULLAN Peter,M,4.25,false
2009,EDUCATION D'UNE FEE (L'),CUERDA Jose Luis,M,4.19,false
2009,CAFE DU PONT (LE),POIRIER Manuel,M,4.07,false
2009,INSOUPCONNABLE,LE BOMIN Gabriel,M,4.07,false
2009,AU FOND DES BOIS,JACQUOT Benoît,M,3.96,false
2009,MENSCH,SUISSA Steve,M,3.87,false
2009,VISAGE,MING-LIANG Tsai,M,3.83,false
2009,DOIGTS CROCHES (LES),SCOTT Ken,M,3.82,false
2009,COPIE CONFORME,KIAROSTAMI Abbas,M,3.80,false
2009,SOUND OF NOISE,SIMONSSON Ola / STJARNE NILSSON Johannes,M,3.78,false
2009,JOSEPH ET LA FILLE,DE CHOUDENS Xavier,M,3.73,false
2009,WOMB,FLIEGAUF Benedek,M,3.66,false
2009,HAPPY FEW,CORDIER Antony,M,3.60,false
2009,TOURNEE,AMALRIC Mathieu,M,3.52,false
2009,CELLULE 211,MONZON Daniel,M,3.50,false
2009,COPACABANA,FITOUSSI Marc,M,3.49,false
2009,MERES ET FILLES,LOPES-CURVAL Julie,F,3.44,false
2009,"THELMA, LOUISE ET CHANTAL",PETRE Benoît,M,3.40,false
2009,NOM DES GENS (LE),LECLERC Michel,M,3.28,false
2009,CONTRE TOI,DOILLON Lola,F,3.21,false
2009,PIEDS NUS SUR LES LIMACES,BERTHAUD Fabienne,F,3.20,false
2009,CHANTRAPAS,IOSSELIANI Otar,M,3.14,false
2009,REFUGE (LE),OZON François,M,3.12,false
2009,CIRKUS COLUMBIA,TANOVIC Danis,M,3.01,false
2009,CARNE DE NEON,CABEZAS Paco,M,3.00,false
2009,NOIR OCEAN,HANSEL Marion,F,2.82,false
2009,OPERATION CASABLANCA,NEGRE Laurent,M,2.74,false
2009,JE VOUS AIME TRES BEAUCOUP,LOCQUET Philippe,M,2.68,false
2009,MAMMUTH,KERVERN Gustave / DELEPINE Benoît,M,2.50,false
2009,MARIAGE A TROIS (LE),DOILLON Jacques,M,2.46,false
2009,EVERYTHING WILL BE FINE,BOE Christoffer,M,2.34,false
2009,D'AMOUR ET D'EAU FRAICHE,CZAJKA Isabelle,F,2.31,false
2009,ALL GOOD CHILDREN,DUFFY Alicia,F,2.30,false
2009,MAINS EN L'AIR (LES),GOUPIL Romain,M,2.27,false
2009,PROPRIETE INTERDITE,ANGEL Hélène,F,2.25,false
2009,DES FILLES EN NOIR,CIVEYRAC Jean-Paul,M,2.12,false
2009,CARMEL,GITAI Amos,M,2.10,false
2009,UN HOMME QUI CRIE,HAROUN Mahamat-Saleh,M,2.07,false
2009,"NÄNNERL, LA SŒUR DE MOZART",FERET René,M,2.06,false
2009,HARRAGAS,ALLOUACHE Merzak,M,1.94,false
2009,AURORA,PUIU Cristi,M,1.93,false
2009,BLACK DIAMOND,LAMCHE Pascal,M,1.91,false
2009,"HH, HITLER A HOLLYWOOD",SOJCHER Frederic,M,1.90,false
2009,DHARMA GUNS,OSSANG François Jacques,M,1.83,false
2009,CHEVAL DE TURIN (LE),TARR Béla,M,1.77,false
2009,INFILTRATION,KOSASHVILI Dover,M,1.77,false
2009,SENTIMENT DE LA CHAIR (LE),GARZELLI Roberto,M,1.73,false
2009,JE SUIS VENU VOUS DIRE…,SALFATI Pierre-Henri,M,1.65,false
2009,MOURIR COMME UN HOMME,RODRIGUES Joao Pedro,M,1.64,false
2009,JAFFA,YEDAYA Keren,F,1.64,false
2009,SINGULARITES D'UNE JEUNE FILLE BLONDE,DE OLIVEIRA Manoel,M,1.60,false
2009,NUITS DE SISTER WELSH (LES),JANER Jean-Claude,M,1.57,false
2009,DERNIER VOL DU FLAMANT ROSE (LE),RIBEIRO Joao,M,1.52,false
2009,JOUR VIENDRA (LE) (ES KOMMT DER TAG),SCHNEIDER Susanne,F,1.50,false
2009,SECRETS (LES),AMARI Raja,F,1.35,false
2009,ADRIENN PAL,KOCSIS Agnès,F,1.35,false
2009,D'UN FILM A L'AUTRE,LELOUCH Claude,M,1.32,false
2009,CLEVELAND CONTRE WALL STREET,BRON Jean-Stephane,M,1.30,false
2009,CE N'EST QU'UN DEBUT,BAROUGIER Pierre / POZZI Jean-Pierre,M,1.29,false
2009,KATANGA BUSINESS,MICHEL Thierry,M,1.26,false
2009,RELIGIEUSE PORTUGAISE (LA),GREEN Eugene,M,1.23,false
2009,SEVERN LA VOIX DE NOS ENFANTS,JAUD Jean-Paul,M,1.14,false
2009,ENFANCE D'ICARE (L'),IORDACHESCU Alex,M,1.13,false
2009,Q,BOUHNIK Laurent,M,1.11,false
2009,SOLUTIONS LOCALES POUR UN DESORDRE GLOBAL,SERREAU Coline,F,1.09,false
2009,JE SUIS UN NO MAN'S LAND,JOUSSE Thierry,M,1.04,false
2009,NAOMI,ZOR Eitan,M,1.03,false
2009,TU N'AIMERAS POINT,TABAKMAN Haim,M,1.02,false
2009,CŒUR ANIMAL,CORNAMUSAZ Severine,F,1.00,false
2009,EPEE ET LA ROSE (L'),NICOLAU Joao,M,0.93,false
2009,ORLY POEM 1-4,SCHANELEC Angela,F,0.93,false
2009,CRAZY HORSE,WISEMAN Frédérick,M,0.87,false
2009,RIVIERE TUMEN (LA),ZHANG Lu,M,0.82,false
2009,UNE VIE TOUTE NEUVE,LECOMTE Ounie,F,0.77,false
2009,RUBBER,DUPIEUX Quentin,M,0.75,false
2009,BENDA BILILI !,DE LA TULLAYE Florent / BARRET Renaud,M,0.74,false
2009,HUACHO,ALMENDRAS Alejandro Fernandez,M,0.69,false
2009,ESCORT,DE CRECY Helene,F,0.69,false
2009,COLLECTIONS DE MITHAT BEY (LES),ESMER Pelin,F,0.67,false
2009,REVEURS DE MARS (LES),DINDO Richard,M,0.64,false
2009,NOSTALGIE DE LA LUMIERE,GUZMAN Patricio,M,0.61,false
2009,AMELIE AU PAYS DES BODIN'S,LE ROCH Eric,M,0.60,false
2009,EPINE DANS LE CŒUR (L'),GONDRY Michel,M,0.59,false
2009,ILLUSIONES OPTICAS,JIMENEZ Cristian,M,0.53,false
2009,FIN DE CONCESSION,CARLES Pierre,M,0.44,false
2009,ORPHELINE AVEC EN PLUS UN BRAS EN MOINS (L'),RICHARD Jacques,M,0.40,false
2009,JE VEUX VOIR,HADJITHOMAS Joana / JOREIGE Khalil,F,0.35,false
2009,CHOMSKY & CIE,AZAM Olivier / MERMET Daniel,M,0.33,false
2009,"ECUADOR, UNE POLITIQUE AU-DELA DE L'UTOPIE",SARASIN Jacques,M,0.32,false
2009,"SQUAT, LA VILLE EST A NOUS",COELLO Christophe,M,0.28,false
2010,TROIS MOUSQUETAIRES (LES),ANDERSON Paul,M,58.48,false
2010,SUR LA PISTE DU MARSUPILAMI,CHABAT Alain,M,39.38,false
2010,UN MONDE A L'ENVERS,SOLANAS Juan,M,34.31,false
2010,COLOMBIANA,MEGATON Olivier,M,32.13,false
2010,UN MONSTRE A PARIS,BERGERON Eric,M,28.22,false
2010,SANS IDENTITE,COLLET-SERRA Jaume,M,27.05,false
2010,VERITE SI JE MENS 3 (LA),GILOU Thomas,M,25.50,false
2010,LARGO WINCH 2,SALLE Jerome,M,25.01,false
2010,RIEN A DECLARER,BOON Dany,M,24.43,false
2010,THIS MUST BE THE PLACE,SORRENTINO Paolo,M,22.40,false
2010,THE LADY,BESSON Luc,M,22.11,false
2010,SUR LA ROUTE,SALLES Walter,M,19.28,false
2010,LYONNAIS (LES),MARCHAL Olivier,M,18.68,false
2010,BIENVENUE A BORD,LAVAINE Eric,M,16.34,false
2010,HOLLYWOO,BERTHE Frederic / SERIEIS Pascal,M,15.95,false
2010,THE ARTIST,HAZANAVICIUS Michel,M,13.47,false
2010,ORDRE ET LA MORALE (L'),KASSOVITZ Mathieu,M,12.80,false
2010,MIRAL,SCHNABEL Julian,M,12.01,false
2010,THE SECRET,LAUGIER Pascal,M,11.63,false
2010,UN HEUREUX EVENEMENT,BEZANCON Remi,M,11.48,false
2010,TUCHE (LES),BAROUX Olivier,M,11.47,false
2010,MON PIRE CAUCHEMAR,FONTAINE Anne,F,11.18,false
2010,CROISIERE (LA),POUZADOUX Pascale,F,11.07,false
2010,POULET AUX PRUNES,PARONNAUD Vincent / SATRAPI Marjane,F/M,11.03,false
2010,MOINE (LE),MOLL Dominik,M,11.01,false
2010,A BOUT PORTANT,CAVAYE Fred,M,10.80,false
2010,ELEVE DUCOBU (L'),DE CHAUVERON Philippe,M,10.50,false
2010,VOYEZ COMME ILS DANSENT,MILLER Claude,M,10.49,false
2010,PREMIER HOMME (LE),AMELIO Gianni,M,10.31,false
2010,FACE IN THE CROWD,MAGNAT Julien,M,10.03,false
2010,BEUR SUR LA VILLE,BENSALAH Djamel,M,9.72,false
2010,PROIE (LA),VALETTE Eric,M,9.71,false
2010,HABEMUS PAPAM,MORETTI Nanni,M,9.50,false
2010,ERNEST ET CELESTINE,AUBIER Stéphane / PATAR Vincent / RENNER Benjamin,M,9.20,false
2010,MARQUIS (LE),FARRUGIA Dominique,M,8.88,false
2010,ZARAFA,BEZANCON Remi / LIE Jean-Christophe,M,8.52,false
2010,TOUTES NOS ENVIES,LIORET Philippe,M,8.49,false
2010,VEINE DE VIGNERON,CARO Niki,F,8.39,false
2010,SOURCE DES FEMMES (LA),MIHAILEANU Radu,M,7.99,false
2010,HOMMES LIBRES (LES),FERROUKHI Ismaël,M,7.99,false
2010,YEUX DE SA MERE (LES),KLIFA Thierry,M,7.96,false
2010,MA PART DU GATEAU,KLAPISCH Cédric,M,7.89,false
2010,EMOTIFS ANONYMES (LES),AMERIS Jean-Pierre,M,7.87,false
2010,TERRAFERMA,CRIALESE Emanuele,M,7.85,false
2010,TOUS LES SOLEILS,CLAUDEL Philippe,M,7.84,false
2010,DANS LA TOURMENTE,RUGGIA Christophe,M,7.52,false
2010,CHANCE DE MA VIE (LA),CUCHE Nicolas,M,7.52,false
2010,IMPARDONNABLES,TECHINE André,M,7.49,false
2010,MON POTE,ESPOSITO Marc,M,7.43,false
2010,CAFE DE FLORE,VALLEE Jean-Marc,M,7.32,false
2010,BRUIT DES GLACONS (LE),BLIER Bertrand,M,7.31,false
2010,BALADA TRISTE,DE LA IGLESIA Alex,M,7.29,false
2010,2 DAYS IN NEW YORK,DELPY Julie,F,7.08,false
2010,CHEZ GINO,BENCHETRIT Samuel,M,7.03,false
2010,MELANCHOLIA,VON TRIER Lars,M,7.01,false
2010,FEMMES DU 6EME ETAGE (LES),LE GUAY Philippe,M,7.00,false
2010,ANGE DU MAL (L'),PLACIDO Michele,M,7.00,false
2010,TU SERAS MON FILS,LEGRAND Gilles,M,6.92,false
2010,AYA DE YOPOUGON,ABOUET Marguerite / OUBRIERE Clement,F/M,6.90,false
2010,LIGNE DROITE (LA),WARGNIER Régis,M,6.86,false
2010,BIEN-AIMES (LES),HONORE Christophe,M,6.81,false
2010,"TOI, MOI, LES AUTRES",ESTROUGO Audrey,F,6.79,false
2010,AVANT L'AUBE,JACOULOT Raphael,M,6.71,false
2010,HIDEAWAYS,MERLET Agnès,F,6.60,false
2010,EXERCICE DE L'ETAT (L'),SCHOELLER Pierre,M,6.55,false
2010,JE N'AI RIEN OUBLIE,CHICHE Bruno,M,6.54,false
2010,OMAR M'A TUER,ZEM Roschdy,M,6.43,false
2010,CONQUETE (LA),DURRINGER Xavier,M,6.42,false
2010,SWITCH,SCHOENDOERFFER Frédéric,M,6.32,false
2010,"ET SOUDAIN, TOUT LE MONDE ME MANQUE",DEVOLDERE Jennifer,M,6.30,false
2010,POLISSE,LE BESCO Maïwenn,F,6.14,false
2010,PRESUME COUPABLE,GARENQ Vincent,M,6.12,false
2010,UN JOUR MON PERE VIENDRA,VALENTE Martin,M,5.92,false
2010,NO ET MOI,BREITMAN Zabou,F,5.85,false
2010,ROUTE IRISH,LOACH Ken,M,5.85,false
2010,GAMIN AU VELO (LE),DARDENNE Jean-Pierre / DARDENNE Luc,M,5.85,false
2010,EMPIRE DES RASTELLI (L'),MOLAIOLI Andrea,M,5.49,false
2010,UNE FOLLE ENVIE,JEANJEAN Bernard,M,5.37,false
2010,LOW COST,BARTHELEMY Maurice,M,5.35,false
2010,FEMME DU VEME (LA),PAWLIKOWSKI Pawel,M,5.31,false
2010,PLAYOFF,RIKLIS Eran,M,5.29,false
2010,ASSAUT (L'),LECLERCQ Julien,M,5.29,false
2010,POSSESSIONS,GUIRADO Eric,M,5.04,false
2010,MEME LA PLUIE,BOLLAIN Iciar,F,5.00,false
2010,AU BISTRO DU COIN,NEMES Charles,M,4.88,false
2010,SKYLAB (LE),DELPY Julie,F,4.87,false
2010,SPORT DE FILLES,MAZUY Patricia,F,4.81,false
2010,SOLITUDE DES NOMBRES PREMIERS (LA),COSTANZO Saverio,M,4.75,false
2010,PERMISSION DE MINUIT (LA),GLEIZE Delphine,F,4.59,false
2010,NUIT BLANCHE,JARDIN Frédéric,M,4.58,false
2010,EVA,MAILLO Kike,M,4.54,false
